n,algo,time_ms,edge_checks,queue_push,pq_push,pq_pop,relax,path_len,distance
100,BFS,0.020917,178,85,0,0,0,4,3
100,Dijkstra,0.076333,307,0,135,29,134,4,6.72323329794191
100,BFS,0.004417,21,19,0,0,0,3,2
100,Dijkstra,0.029500,69,0,49,8,48,4,6.911278406481424
100,BFS,0.015416,121,66,0,0,0,4,3
100,Dijkstra,0.119166,600,0,161,65,160,7,11.127168439168948
100,BFS,0.018875,155,79,0,0,0,4,3
100,Dijkstra,0.062792,212,0,114,21,113,4,6.312352295638848
100,BFS,0.023709,219,86,0,0,0,4,3
100,Dijkstra,0.168625,916,0,167,139,166,5,13.389398020626093
100,BFS,0.012417,84,56,0,0,0,4,3
100,Dijkstra,0.044959,131,0,83,15,82,4,7.00382270551987
100,BFS,0.020708,180,81,0,0,0,4,3
100,Dijkstra,0.095292,431,0,145,48,144,5,8.899930608502626
100,BFS,0.010625,65,49,0,0,0,3,2
100,Dijkstra,0.068417,259,0,119,26,118,3,6.882705888560302
100,BFS,0.022417,194,87,0,0,0,4,3
100,Dijkstra,0.165167,914,0,163,132,162,5,11.929063214729158
100,BFS,0.015000,113,66,0,0,0,3,2
100,Dijkstra,0.045708,134,0,88,13,87,3,4.0421272775259816
100,BFS,0.005500,24,24,0,0,0,3,2
100,Dijkstra,0.082541,348,0,138,35,137,6,9.163765801854364
100,BFS,0.005917,29,27,0,0,0,3,2
100,Dijkstra,0.062708,219,0,117,24,116,5,8.09187983385142
100,BFS,0.017250,127,77,0,0,0,4,3
100,Dijkstra,0.170167,928,0,167,147,166,5,11.41030274123336
100,BFS,0.011833,80,53,0,0,0,3,2
100,Dijkstra,0.157833,829,0,174,113,173,4,12.99734513312102
100,BFS,0.022958,202,88,0,0,0,4,3
100,Dijkstra,0.114625,579,0,154,59,153,4,7.829248144373219
100,BFS,0.016583,131,69,0,0,0,4,3
100,Dijkstra,0.097083,438,0,152,46,151,4,9.903311442415436
100,BFS,0.017375,124,76,0,0,0,3,2
100,Dijkstra,0.137875,758,0,151,89,150,4,9.770403536914028
100,BFS,0.012500,82,58,0,0,0,3,2
100,Dijkstra,0.054083,144,0,100,15,99,3,7.160753195614431
100,BFS,0.010375,70,43,0,0,0,3,2
100,Dijkstra,0.150125,802,0,168,104,167,5,9.865807035831592
100,BFS,0.003208,11,11,0,0,0,3,2
100,Dijkstra,0.056542,185,0,104,21,103,3,7.918193894768029
100,BFS,0.010833,70,49,0,0,0,3,2
100,Dijkstra,0.098792,437,0,154,50,153,5,7.159391295703783
100,BFS,0.044416,509,100,0,0,0,4,3
100,Dijkstra,0.155750,854,0,157,121,156,5,11.396157171837002
100,BFS,0.013750,96,60,0,0,0,3,2
100,Dijkstra,0.082916,367,0,130,35,129,4,7.314601664941087
100,BFS,0.014250,99,65,0,0,0,4,3
100,Dijkstra,0.069708,276,0,122,26,121,4,7.01816749223463
100,BFS,0.004334,20,18,0,0,0,3,2
100,Dijkstra,0.153416,821,0,168,113,167,3,13.384797187578371
100,BFS,0.023000,202,91,0,0,0,4,3
100,Dijkstra,0.127083,681,0,151,77,150,4,8.577380133269122
100,BFS,0.001500,2,3,0,0,0,2,1
100,Dijkstra,0.013708,8,0,9,2,8,2,1.2980931918780891
100,BFS,0.010458,65,48,0,0,0,3,2
100,Dijkstra,0.099625,453,0,156,47,155,3,6.3646974864574855
100,BFS,0.030583,311,96,0,0,0,4,3
100,Dijkstra,0.177125,934,0,170,163,169,6,13.987561647873223
100,BFS,0.008833,49,38,0,0,0,3,2
100,Dijkstra,0.071250,264,0,131,29,130,4,7.230291099323415
100,BFS,0.002458,7,8,0,0,0,2,1
100,Dijkstra,0.017458,18,0,18,3,17,2,3.606232722310408
100,BFS,0.004917,25,21,0,0,0,3,2
100,Dijkstra,0.132250,684,0,163,82,162,4,11.347398725008695
100,BFS,0.035459,376,100,0,0,0,4,3
100,Dijkstra,0.157917,870,0,168,109,167,5,13.246971600049491
100,BFS,0.031000,317,94,0,0,0,4,3
100,Dijkstra,0.150208,791,0,178,99,177,6,12.264291451389267
100,BFS,0.016375,121,71,0,0,0,4,3
100,Dijkstra,0.039625,105,0,74,12,73,4,5.715876325757195
100,BFS,0.024375,221,91,0,0,0,4,3
100,Dijkstra,0.122000,611,0,163,67,162,4,12.390360885528349
100,BFS,0.020584,177,82,0,0,0,4,3
100,Dijkstra,0.159666,867,0,160,127,159,7,11.646676970011086
100,BFS,0.001542,2,3,0,0,0,2,1
100,Dijkstra,0.024916,47,0,37,6,36,2,6.50366510569294
100,BFS,0.024500,218,93,0,0,0,4,3
100,Dijkstra,0.177583,934,0,160,146,159,6,14.9300517565137
100,BFS,0.007959,43,38,0,0,0,3,2
100,Dijkstra,0.131875,656,0,159,73,158,4,7.757719611613455
100,BFS,0.002167,6,7,0,0,0,2,1
100,Dijkstra,0.021917,13,0,14,2,13,2,1.3145542429423709
100,BFS,0.007417,32,30,0,0,0,3,2
100,Dijkstra,0.139958,751,0,159,90,158,5,8.642117049403183
100,BFS,0.003041,10,11,0,0,0,3,2
100,Dijkstra,0.115625,570,0,158,64,157,5,10.877788493190314
100,BFS,0.008584,51,39,0,0,0,3,2
100,Dijkstra,0.145458,802,0,151,100,150,3,10.307491916342302
100,BFS,0.024250,214,91,0,0,0,4,3
100,Dijkstra,0.144875,771,0,168,98,167,5,11.215158254401462
100,BFS,0.005334,24,23,0,0,0,3,2
100,Dijkstra,0.058208,196,0,110,20,109,3,6.5085537844361285
100,BFS,0.001583,2,3,0,0,0,2,1
100,Dijkstra,0.076625,311,0,130,31,129,2,7.165353755516597
100,BFS,0.008583,48,41,0,0,0,3,2
100,Dijkstra,0.039583,107,0,74,11,73,3,5.783526453315094
100,BFS,0.016500,123,75,0,0,0,4,3
100,Dijkstra,0.091292,398,0,148,42,147,5,11.76380698540892
100,BFS,0.003042,10,11,0,0,0,3,2
100,Dijkstra,0.087250,392,0,138,38,137,4,7.761104247924402
100,BFS,0.003667,15,15,0,0,0,3,2
100,Dijkstra,0.155292,859,0,163,112,162,6,13.331251947061562
100,BFS,0.002583,8,9,0,0,0,2,1
100,Dijkstra,0.020084,29,0,23,5,22,2,3.715592334087473
100,BFS,0.039667,375,99,0,0,0,5,4
100,Dijkstra,0.148583,759,0,158,98,157,5,11.892536086832873
100,BFS,0.034708,360,98,0,0,0,4,3
100,Dijkstra,0.167541,902,0,171,134,170,6,11.153681837420283
100,BFS,0.019334,151,84,0,0,0,4,3
100,Dijkstra,0.125208,651,0,157,76,156,5,12.357838676625938
100,BFS,0.022709,191,91,0,0,0,4,3
100,Dijkstra,0.136750,738,0,160,87,159,6,12.80006473412461
100,BFS,0.003375,11,12,0,0,0,2,1
100,Dijkstra,0.018542,23,0,22,3,21,2,2.2662689265550404
100,BFS,0.008583,48,38,0,0,0,3,2
100,Dijkstra,0.087500,384,0,138,40,137,3,9.839936498077368
100,BFS,0.004917,16,17,0,0,0,3,2
100,Dijkstra,0.056084,182,0,100,18,99,3,6.16832073750517
100,BFS,0.011000,65,54,0,0,0,3,2
100,Dijkstra,0.151458,853,0,152,104,151,7,10.037685079549071
100,BFS,0.015125,109,68,0,0,0,3,2
100,Dijkstra,0.067083,234,0,126,23,125,4,6.420124768617809
100,BFS,0.019334,157,82,0,0,0,4,3
100,Dijkstra,0.113541,539,0,161,59,160,5,12.53389759522783
100,BFS,0.001875,3,4,0,0,0,2,1
100,Dijkstra,0.041792,118,0,77,13,76,4,4.351432049792656
100,BFS,0.012209,83,54,0,0,0,3,2
100,Dijkstra,0.117791,592,0,160,63,159,7,9.446376482775005
100,BFS,0.019000,150,81,0,0,0,4,3
100,Dijkstra,0.065375,209,0,108,21,107,5,7.595967675534398
100,BFS,0.008334,49,39,0,0,0,3,2
100,Dijkstra,0.075541,288,0,138,31,137,3,7.036119481357491
100,BFS,0.019708,160,85,0,0,0,4,3
100,Dijkstra,0.136583,741,0,157,87,156,4,10.381276784438736
100,BFS,0.016000,121,70,0,0,0,4,3
100,Dijkstra,0.130750,684,0,155,84,154,6,11.379122789184752
100,BFS,0.003500,13,11,0,0,0,3,2
100,Dijkstra,0.094583,436,0,141,45,140,4,8.452914599536207
100,BFS,0.019375,166,75,0,0,0,4,3
100,Dijkstra,0.170417,925,0,172,137,171,6,14.080731897918712
100,BFS,0.015084,110,67,0,0,0,3,2
100,Dijkstra,0.145208,764,0,169,99,168,5,9.277360799381208
100,BFS,0.015125,101,71,0,0,0,3,2
100,Dijkstra,0.032709,75,0,60,8,59,3,3.9110403315649203
100,BFS,0.016125,111,73,0,0,0,4,3
100,Dijkstra,0.103625,496,0,154,49,153,4,11.621024117183204
100,BFS,0.013459,88,59,0,0,0,4,3
100,Dijkstra,0.121167,630,0,144,73,143,5,9.722604094192315
100,BFS,0.008708,52,42,0,0,0,3,2
100,Dijkstra,0.156542,850,0,169,114,168,5,15.298388448986671
100,BFS,0.021542,185,85,0,0,0,4,3
100,Dijkstra,0.118958,586,0,167,62,166,4,9.555059369369562
100,BFS,0.012625,81,59,0,0,0,3,2
100,Dijkstra,0.070250,279,0,120,27,119,4,7.653753781200641
100,BFS,0.026625,252,90,0,0,0,4,3
100,Dijkstra,0.167000,916,0,168,132,167,5,11.532326449870293
100,BFS,0.036209,393,99,0,0,0,4,3
100,Dijkstra,0.151167,817,0,170,101,169,5,10.20509490824658
100,BFS,0.017583,135,75,0,0,0,3,2
100,Dijkstra,0.129750,670,0,164,77,163,4,7.979373977762073
100,BFS,0.032500,336,98,0,0,0,4,3
100,Dijkstra,0.092666,401,0,150,43,149,5,9.41268051743262
100,BFS,0.017083,126,77,0,0,0,4,3
100,Dijkstra,0.169042,929,0,161,149,160,4,14.706017438532351
100,BFS,0.028042,266,94,0,0,0,4,3
100,Dijkstra,0.166250,917,0,163,132,162,6,13.773713360246326
100,BFS,0.006834,34,29,0,0,0,3,2
100,Dijkstra,0.081500,358,0,129,34,128,4,7.22297311128881
100,BFS,0.010542,65,49,0,0,0,3,2
100,Dijkstra,0.111333,538,0,158,59,157,3,10.685377928968364
100,BFS,0.017333,135,73,0,0,0,4,3
100,Dijkstra,0.103709,467,0,161,49,160,5,9.945410305619205
100,BFS,0.005875,29,25,0,0,0,3,2
100,Dijkstra,0.052625,160,0,105,17,104,3,7.490662181980937
100,BFS,0.019959,169,81,0,0,0,4,3
100,Dijkstra,0.147500,783,0,169,103,168,5,9.552267550374154
100,BFS,0.002417,7,8,0,0,0,2,1
100,Dijkstra,0.018375,22,0,21,4,20,2,2.7757295191641855
100,BFS,0.014250,91,64,0,0,0,3,2
100,Dijkstra,0.096416,436,0,150,42,149,4,7.056657036514057
100,BFS,0.014583,104,65,0,0,0,3,2
100,Dijkstra,0.120166,600,0,165,64,164,4,8.506532214846079
100,BFS,0.006333,32,29,0,0,0,3,2
100,Dijkstra,0.126542,653,0,159,77,158,5,8.020929938575733
100,BFS,0.007000,38,32,0,0,0,3,2
100,Dijkstra,0.162333,889,0,167,125,166,4,11.053488566612803
100,BFS,0.002917,10,11,0,0,0,2,1
100,Dijkstra,0.076583,308,0,129,34,128,2,7.237741617735622
100,BFS,0.009875,66,42,0,0,0,4,3
100,Dijkstra,0.111625,514,0,171,57,170,6,10.405684309007901
100,BFS,0.003417,13,14,0,0,0,2,1
100,Dijkstra,0.028208,56,0,48,7,47,2,4.2989226774166305
100,BFS,0.018208,144,75,0,0,0,4,3
100,Dijkstra,0.084667,350,0,147,34,146,4,6.053359978015945
100,BFS,0.004708,21,20,0,0,0,3,2
100,Dijkstra,0.066708,240,0,123,24,122,4,7.669332110069192
100,BFS,0.013916,94,66,0,0,0,3,2
100,Dijkstra,0.167292,902,0,170,142,169,7,11.2125246877591
100,BFS,0.006167,30,28,0,0,0,3,2
100,Dijkstra,0.120375,602,0,164,66,163,3,7.669625837972923
100,BFS,0.018791,150,78,0,0,0,4,3
100,Dijkstra,0.164250,901,0,157,131,156,6,11.870554487255479
100,BFS,0.001209,1,2,0,0,0,2,1
100,Dijkstra,0.017625,22,0,20,3,19,2,2.531413176075607
100,BFS,0.010584,61,49,0,0,0,3,2
100,Dijkstra,0.156166,841,0,172,115,171,4,12.802277736210746
100,BFS,0.011709,76,51,0,0,0,3,2
100,Dijkstra,0.156459,883,0,156,115,155,4,10.83714505011082
100,BFS,0.003459,13,14,0,0,0,2,1
100,Dijkstra,0.085792,375,0,134,37,133,2,7.522434080642105
100,BFS,0.016625,126,73,0,0,0,4,3
100,Dijkstra,0.171708,905,0,179,147,178,5,14.904608739945798
100,BFS,0.001792,3,4,0,0,0,2,1
100,Dijkstra,0.083750,295,0,133,29,132,2,7.529717958076693
100,BFS,0.013666,93,63,0,0,0,4,3
100,Dijkstra,0.067375,249,0,123,25,122,4,8.027853605747058
100,BFS,0.005875,28,26,0,0,0,3,2
100,Dijkstra,0.070291,264,0,129,27,128,3,7.040895724160255
100,BFS,0.014458,108,64,0,0,0,3,2
100,Dijkstra,0.089666,393,0,140,43,139,3,6.539832153561583
100,BFS,0.028459,277,95,0,0,0,4,3
100,Dijkstra,0.157541,873,0,160,120,159,4,12.836752509253209
100,BFS,0.007125,38,34,0,0,0,3,2
100,Dijkstra,0.082625,357,0,134,35,133,4,7.444122667067693
100,BFS,0.003416,13,14,0,0,0,3,2
100,Dijkstra,0.117250,595,0,154,64,153,5,9.972349291278237
100,BFS,0.018125,142,78,0,0,0,4,3
100,Dijkstra,0.099208,438,0,158,46,157,4,10.17416438424618
100,BFS,0.018625,146,79,0,0,0,4,3
100,Dijkstra,0.136750,740,0,156,89,155,4,12.15988191170149
100,BFS,0.008542,50,40,0,0,0,3,2
100,Dijkstra,0.141625,767,0,163,92,162,3,12.250866115274114
100,BFS,0.008625,50,39,0,0,0,3,2
100,Dijkstra,0.145792,783,0,162,102,161,4,8.966808864346536
100,BFS,0.012166,78,59,0,0,0,3,2
100,Dijkstra,0.078208,324,0,129,33,128,3,8.104606229642856
100,BFS,0.007667,44,35,0,0,0,3,2
100,Dijkstra,0.087209,383,0,140,40,139,5,8.476258284312422
100,BFS,0.002042,4,5,0,0,0,2,1
100,Dijkstra,0.050542,156,0,99,14,98,2,4.5437763135742575
100,BFS,0.009708,55,43,0,0,0,3,2
100,Dijkstra,0.051166,159,0,98,18,97,3,8.20253276975782
100,BFS,0.010875,67,49,0,0,0,3,2
100,Dijkstra,0.138250,733,0,163,88,162,3,10.578593748313693
100,BFS,0.017125,125,75,0,0,0,4,3
100,Dijkstra,0.117500,585,0,161,62,160,4,6.9683023823824595
100,BFS,0.018166,142,77,0,0,0,4,3
100,Dijkstra,0.149208,794,0,174,96,173,5,9.883338255345471
100,BFS,0.002792,8,9,0,0,0,3,2
100,Dijkstra,0.108917,509,0,158,56,157,4,12.342209181678768
100,BFS,0.012000,87,50,0,0,0,4,3
100,Dijkstra,0.120041,567,0,161,61,160,6,10.871497808719672
100,BFS,0.020000,165,81,0,0,0,4,3
100,Dijkstra,0.168458,911,0,160,141,159,4,12.457466355788943
100,BFS,0.023959,216,91,0,0,0,4,3
100,Dijkstra,0.112542,528,0,164,62,163,5,8.020430314108244
100,BFS,0.023500,210,88,0,0,0,4,3
100,Dijkstra,0.082917,351,0,130,38,129,5,6.772822848354874
100,BFS,0.007875,42,37,0,0,0,3,2
100,Dijkstra,0.114042,552,0,161,61,160,4,8.475008440103759
100,BFS,0.013042,93,57,0,0,0,3,2
100,Dijkstra,0.067458,244,0,123,25,122,5,6.882426979822907
100,BFS,0.017750,129,79,0,0,0,4,3
100,Dijkstra,0.138750,746,0,161,90,160,5,10.26026740987282
100,BFS,0.002250,6,7,0,0,0,2,1
100,Dijkstra,0.021417,34,0,30,4,29,2,3.4379506997670206
100,BFS,0.002250,7,8,0,0,0,2,1
100,Dijkstra,0.031125,72,0,55,8,54,2,5.499507454912533
100,BFS,0.009791,58,44,0,0,0,3,2
100,Dijkstra,0.094583,440,0,139,48,138,3,8.155435510546983
100,BFS,0.001750,4,5,0,0,0,2,1
100,Dijkstra,0.115834,583,0,154,67,153,2,7.5262690338597755
100,BFS,0.014833,113,66,0,0,0,3,2
100,Dijkstra,0.045459,134,0,88,13,87,3,4.0421272775259816
100,BFS,0.008875,50,42,0,0,0,3,2
100,Dijkstra,0.040083,109,0,78,11,77,4,4.293468134606385
100,BFS,0.006583,35,30,0,0,0,3,2
100,Dijkstra,0.067667,279,0,114,27,113,3,6.887969345436041
100,BFS,0.011625,76,51,0,0,0,3,2
100,Dijkstra,0.021417,32,0,28,5,27,3,3.8500725522650168
100,BFS,0.017375,138,74,0,0,0,3,2
100,Dijkstra,0.167625,933,0,160,138,159,5,12.65591218819089
100,BFS,0.035625,385,96,0,0,0,4,3
100,Dijkstra,0.155583,859,0,160,110,159,6,13.047814448479532
100,BFS,0.008042,43,37,0,0,0,3,2
100,Dijkstra,0.078000,305,0,138,31,137,3,6.722711264765388
100,BFS,0.004625,22,18,0,0,0,4,3
100,Dijkstra,0.079542,328,0,131,33,130,6,10.394831159191632
100,BFS,0.049917,596,99,0,0,0,4,3
100,Dijkstra,0.167542,909,0,165,138,164,5,11.904335304386827
100,BFS,0.019875,162,82,0,0,0,4,3
100,Dijkstra,0.100042,457,0,154,47,153,4,8.365187865087705
100,BFS,0.002417,7,8,0,0,0,2,1
100,Dijkstra,0.056583,191,0,109,19,108,3,5.692929106883177
100,BFS,0.026125,245,95,0,0,0,4,3
100,Dijkstra,0.134958,694,0,166,89,165,4,9.079614786342155
100,BFS,0.002166,5,6,0,0,0,2,1
100,Dijkstra,0.028500,61,0,49,6,48,2,3.0935447036424217
100,BFS,0.001625,3,4,0,0,0,2,1
100,Dijkstra,0.024750,44,0,39,6,38,2,3.9411210462077335
100,BFS,0.007125,39,32,0,0,0,3,2
100,Dijkstra,0.114500,586,0,148,65,147,3,8.939060736197343
100,BFS,0.006875,39,32,0,0,0,3,2
100,Dijkstra,0.081250,316,0,140,37,139,5,8.99294521817691
100,BFS,0.005709,27,26,0,0,0,3,2
100,Dijkstra,0.045583,143,0,88,14,87,3,3.8586032861314057
100,BFS,0.011542,73,55,0,0,0,3,2
100,Dijkstra,0.106125,528,0,146,56,145,3,8.938052662942827
100,BFS,0.006083,29,28,0,0,0,3,2
100,Dijkstra,0.123959,627,0,163,71,162,3,9.586189311328509
100,BFS,0.005375,26,23,0,0,0,3,2
100,Dijkstra,0.101083,469,0,152,51,151,4,9.076654794223359
100,BFS,0.003042,10,11,0,0,0,3,2
100,Dijkstra,0.137042,727,0,168,84,167,5,11.596286112594374
100,BFS,0.015333,114,69,0,0,0,3,2
100,Dijkstra,0.149417,786,0,175,100,174,6,12.839987831794986
100,BFS,0.005500,24,22,0,0,0,3,2
100,Dijkstra,0.043833,132,0,82,14,81,3,5.348788699814414
100,BFS,0.031958,327,98,0,0,0,4,3
100,Dijkstra,0.113625,552,0,161,60,160,4,8.141624216991787
100,BFS,0.003417,12,13,0,0,0,3,2
100,Dijkstra,0.096792,450,0,146,46,145,3,8.954440475832829
100,BFS,0.019750,166,80,0,0,0,4,3
100,Dijkstra,0.114083,552,0,164,59,163,5,8.193538639666448
100,BFS,0.016417,118,75,0,0,0,4,3
100,Dijkstra,0.154292,872,0,152,113,151,4,10.466463334695963
100,BFS,0.002208,5,6,0,0,0,2,1
100,Dijkstra,0.019833,29,0,26,4,25,2,3.9411210462077335
100,BFS,0.030041,298,98,0,0,0,4,3
100,Dijkstra,0.163083,896,0,165,124,164,5,11.116920003411622
100,BFS,0.018208,143,78,0,0,0,4,3
100,Dijkstra,0.110250,564,0,146,58,145,4,9.450855294252044
100,BFS,0.023500,180,86,0,0,0,4,3
100,Dijkstra,0.138084,752,0,152,80,151,6,9.091775569167513
100,BFS,0.003917,18,16,0,0,0,3,2
100,Dijkstra,0.097917,448,0,144,50,143,3,8.761731634950058
100,BFS,0.010875,68,51,0,0,0,3,2
100,Dijkstra,0.143167,767,0,168,93,167,5,8.68639369517285
100,BFS,0.002042,5,6,0,0,0,2,1
100,Dijkstra,0.020875,30,0,27,5,26,4,5.517010234473929
100,BFS,0.011292,72,51,0,0,0,3,2
100,Dijkstra,0.127000,660,0,162,74,161,5,9.57469379198712
100,BFS,0.015333,112,69,0,0,0,3,2
100,Dijkstra,0.089542,390,0,149,35,148,3,7.173823085526633
100,BFS,0.019458,156,84,0,0,0,4,3
100,Dijkstra,0.178750,934,0,180,162,179,6,15.98316542529722
100,BFS,0.003542,14,14,0,0,0,3,2
100,Dijkstra,0.117917,586,0,157,68,156,5,9.972349291278237
100,BFS,0.007916,46,38,0,0,0,3,2
100,Dijkstra,0.110625,547,0,151,60,150,5,11.573067846690558
100,BFS,0.007417,41,34,0,0,0,3,2
100,Dijkstra,0.067333,257,0,118,28,117,5,9.550926919629001
100,BFS,0.024166,221,88,0,0,0,4,3
100,Dijkstra,0.152458,847,0,155,115,154,6,11.918657179998807
100,BFS,0.034375,367,99,0,0,0,4,3
100,Dijkstra,0.083125,349,0,137,36,136,5,8.290495193956719
100,BFS,0.015166,114,65,0,0,0,4,3
100,Dijkstra,0.119083,593,0,163,64,162,4,10.773669994786488
100,BFS,0.003708,14,14,0,0,0,3,2
100,Dijkstra,0.060750,216,0,114,20,113,5,6.828259231987868
100,BFS,0.006541,34,29,0,0,0,3,2
100,Dijkstra,0.075292,280,0,138,30,137,3,6.300310301523705
100,BFS,0.028833,287,95,0,0,0,4,3
100,Dijkstra,0.166458,907,0,172,131,171,4,11.144958964072295
100,BFS,0.015791,113,70,0,0,0,4,3
100,Dijkstra,0.125583,636,0,169,72,168,5,10.714392218309
100,BFS,0.019500,155,83,0,0,0,4,3
100,Dijkstra,0.113250,567,0,149,64,148,4,10.029552526925869
100,BFS,0.024209,216,89,0,0,0,4,3
100,Dijkstra,0.130917,708,0,156,77,155,4,9.104912629145428
100,BFS,0.002500,8,9,0,0,0,2,1
100,Dijkstra,0.022125,37,0,32,4,31,2,2.9574457341184828
100,BFS,0.007500,40,35,0,0,0,3,2
100,Dijkstra,0.032541,78,0,59,8,58,3,4.4691171787824775
100,BFS,0.005542,28,24,0,0,0,4,3
100,Dijkstra,0.151791,839,0,157,110,156,6,14.380525344100903
100,BFS,0.031666,327,97,0,0,0,4,3
100,Dijkstra,0.136917,750,0,153,87,152,4,9.097601132735363
100,BFS,0.019459,166,78,0,0,0,3,2
100,Dijkstra,0.091292,383,0,149,40,148,4,7.774092181141847
100,BFS,0.024125,222,88,0,0,0,4,3
100,Dijkstra,0.127417,637,0,171,72,170,4,11.238192332996281
100,BFS,0.022833,196,88,0,0,0,4,3
100,Dijkstra,0.091333,368,0,152,40,151,4,9.678677252212596
100,BFS,0.027708,277,90,0,0,0,4,3
100,Dijkstra,0.085000,358,0,139,40,138,4,6.615642364543147
100,BFS,0.017583,138,73,0,0,0,4,3
100,Dijkstra,0.175250,924,0,178,155,177,5,15.370601017640716
100,BFS,0.023959,219,89,0,0,0,4,3
100,Dijkstra,0.169542,920,0,165,150,164,4,11.903936883871358
100,BFS,0.001834,4,5,0,0,0,2,1
100,Dijkstra,0.031833,75,0,55,8,54,2,4.411678787574301
100,BFS,0.022625,188,90,0,0,0,4,3
100,Dijkstra,0.144125,753,0,149,88,148,5,10.258139592442149
100,BFS,0.014500,103,64,0,0,0,4,3
100,Dijkstra,0.116417,573,0,163,59,162,5,10.780541340921811
100,BFS,0.032250,333,98,0,0,0,4,3
100,Dijkstra,0.165208,907,0,168,125,167,5,13.847541958327405
100,BFS,0.001666,3,4,0,0,0,2,1
100,Dijkstra,0.076875,303,0,132,32,131,3,7.383702004528259
100,BFS,0.011792,79,52,0,0,0,4,3
100,Dijkstra,0.125459,654,0,151,78,150,5,12.813068399313218
100,BFS,0.007750,44,36,0,0,0,3,2
100,Dijkstra,0.097208,452,0,142,48,141,4,7.275597963383412
100,BFS,0.014500,106,65,0,0,0,4,3
100,Dijkstra,0.109916,504,0,169,56,168,6,10.384581222658802
100,BFS,0.014334,104,64,0,0,0,3,2
100,Dijkstra,0.059000,196,0,111,22,110,5,7.51492450975976
100,BFS,0.005959,31,28,0,0,0,3,2
100,Dijkstra,0.059292,213,0,110,20,109,3,5.7569759258869615
100,BFS,0.008958,49,44,0,0,0,3,2
100,Dijkstra,0.086584,371,0,142,39,141,3,8.818953408565667
100,BFS,0.002916,10,11,0,0,0,3,2
100,Dijkstra,0.137583,744,0,161,87,160,3,10.995764959839324
100,BFS,0.010209,64,46,0,0,0,3,2
100,Dijkstra,0.117416,558,0,161,65,160,4,9.79889343992275
100,BFS,0.012791,89,57,0,0,0,3,2
100,Dijkstra,0.107042,499,0,158,56,157,5,8.94336804105102
100,BFS,0.017792,131,78,0,0,0,4,3
100,Dijkstra,0.090875,381,0,157,39,156,4,6.903282485368391
100,BFS,0.003625,14,15,0,0,0,2,1
100,Dijkstra,0.039166,108,0,75,11,74,2,3.5986986864477113
100,BFS,0.001292,1,2,0,0,0,2,1
100,Dijkstra,0.022333,37,0,34,5,33,2,4.323283778585633
100,BFS,0.001625,3,4,0,0,0,2,1
100,Dijkstra,0.125917,659,0,151,78,150,2,9.284059676574481
100,BFS,0.020875,178,85,0,0,0,4,3
100,Dijkstra,0.169958,924,0,169,143,168,5,13.638168693944216
100,BFS,0.009459,53,45,0,0,0,3,2
100,Dijkstra,0.157375,874,0,163,118,162,5,11.095765273796836
100,BFS,0.012750,87,58,0,0,0,3,2
100,Dijkstra,0.102458,470,0,157,50,156,4,7.680618953367313
100,BFS,0.004875,24,21,0,0,0,3,2
100,Dijkstra,0.030500,69,0,54,7,53,3,4.1525976576437635
100,BFS,0.001333,1,2,0,0,0,2,1
100,Dijkstra,0.035709,86,0,68,10,67,2,5.478224814910648
100,BFS,0.026750,212,91,0,0,0,4,3
100,Dijkstra,0.177125,887,0,168,127,167,5,10.893519707275518
100,BFS,0.012250,77,56,0,0,0,3,2
100,Dijkstra,0.175250,922,0,176,163,175,8,12.670421021055667
100,BFS,0.004916,22,22,0,0,0,3,2
100,Dijkstra,0.073750,291,0,131,28,130,3,6.329452039290804
100,BFS,0.017917,130,79,0,0,0,4,3
100,Dijkstra,0.068541,233,0,120,22,119,4,4.965848885321999
100,BFS,0.007459,42,33,0,0,0,3,2
100,Dijkstra,0.060625,209,0,113,22,112,5,8.267617544279794
100,BFS,0.005583,27,24,0,0,0,3,2
100,Dijkstra,0.040583,111,0,78,12,77,3,7.1895012400996565
100,BFS,0.015709,122,68,0,0,0,3,2
100,Dijkstra,0.097041,429,0,154,47,153,3,7.098710812030582
100,BFS,0.009791,61,45,0,0,0,3,2
100,Dijkstra,0.041125,115,0,78,11,77,3,7.399556214116558
100,BFS,0.016792,135,69,0,0,0,4,3
100,Dijkstra,0.100875,470,0,149,53,148,4,10.445351355987896
100,BFS,0.032000,335,94,0,0,0,4,3
100,Dijkstra,0.141625,724,0,169,96,168,5,11.45529662643183
100,BFS,0.001791,3,4,0,0,0,2,1
100,Dijkstra,0.021667,35,0,31,4,30,2,2.0533823789729713
100,BFS,0.010542,72,44,0,0,0,3,2
100,Dijkstra,0.100958,467,0,152,48,151,3,6.98129983901117
100,BFS,0.002417,7,8,0,0,0,2,1
100,Dijkstra,0.072166,274,0,129,28,128,2,7.154562909040458
100,BFS,0.001333,1,2,0,0,0,2,1
100,Dijkstra,0.031875,75,0,58,7,57,2,2.744685980184898
100,BFS,0.026166,252,90,0,0,0,4,3
100,Dijkstra,0.166458,916,0,168,132,167,5,11.532326449870293
100,BFS,0.001417,2,3,0,0,0,2,1
100,Dijkstra,0.020417,31,0,27,4,26,2,2.0981981678019412
100,BFS,0.001583,3,4,0,0,0,2,1
100,Dijkstra,0.013500,7,0,8,2,7,2,5.230273344788145
100,BFS,0.005042,24,23,0,0,0,3,2
100,Dijkstra,0.119458,572,0,167,69,166,5,8.354645898721781
